Airlines,Flight Date,COVID Phase,Departure delay (Minutes),Delay Carrier (Minutes)_Dep,Delay Weather (Minutes)_Dep,Delay National Aviation System (Minutes)_Dep,Delay Security (Minutes)_Dep,Delay Late Aircraft Arrival (Minutes)_Dep,Total Flights_Dep,Cancelled Flights,Cancellation Rate (%),Arrival Delay (Minutes),Delay Carrier (Minutes)_Arr,Delay Weather (Minutes)_Arr,Delay National Aviation System (Minutes)_Arr,Delay Security (Minutes)_Arr,Delay Late Aircraft Arrival (Minutes)_Arr,Total Flights_Arr
Delta Airlines,2022-01-16,Post-COVID,0.9166666666666666,58,0,69,0,0,12,3.0,25.0,5.384615384615385,0.0,73.0,73.0,0.0,22.0,13.0
Delta Airlines,2022-01-17,Post-COVID,7.368421052631579,43,0,197,0,116,19,0.0,0.0,11.263157894736842,173.0,0.0,16.0,0.0,215.0,19.0
Delta Airlines,2022-01-18,Post-COVID,-4.588235294117647,0,0,0,0,0,17,0.0,0.0,-14.941176470588236,0.0,0.0,0.0,0.0,0.0,17.0
Delta Airlines,2022-01-19,Post-COVID,-7.764705882352941,0,0,0,0,0,17,0.0,0.0,-6.529411764705882,42.0,0.0,15.0,0.0,18.0,17.0
Delta Airlines,2022-01-20,Post-COVID,-2.1052631578947367,19,0,253,0,0,19,0.0,0.0,-3.0526315789473686,32.0,0.0,0.0,0.0,0.0,19.0
Delta Airlines,2022-01-21,Post-COVID,0.7368421052631579,115,0,26,0,0,19,0.0,0.0,-5.2631578947368425,0.0,0.0,0.0,0.0,66.0,19.0
Delta Airlines,2022-01-22,Post-COVID,-5.0,0,0,45,0,0,14,0.0,0.0,-11.142857142857142,0.0,0.0,26.0,0.0,0.0,14.0
Delta Airlines,2022-01-23,Post-COVID,0.6111111111111112,45,0,44,0,0,18,0.0,0.0,2.3333333333333335,57.0,0.0,76.0,0.0,27.0,18.0
Delta Airlines,2022-01-24,Post-COVID,6.684210526315789,0,0,18,0,157,19,0.0,0.0,3.8421052631578947,203.0,0.0,21.0,0.0,0.0,19.0
Delta Airlines,2022-01-25,Post-COVID,-8.058823529411764,0,0,0,0,0,17,0.0,0.0,-5.176470588235294,58.0,0.0,0.0,0.0,0.0,17.0
Delta Airlines,2022-01-26,Post-COVID,-8.1875,0,0,0,0,0,16,0.0,0.0,-10.5,27.0,0.0,0.0,0.0,8.0,16.0
Delta Airlines,2022-01-27,Post-COVID,1.736842105263158,0,0,0,0,134,19,0.0,0.0,-2.6842105263157894,178.0,0.0,0.0,0.0,0.0,19.0
Delta Airlines,2022-01-28,Post-COVID,6.315789473684211,223,0,37,0,0,19,1.0,5.263157894736842,13.368421052631579,81.0,0.0,104.0,0.0,158.0,19.0
Delta Airlines,2022-01-29,Post-COVID,11.642857142857142,187,0,0,0,0,14,3.0,21.428571428571427,-12.642857142857142,0.0,0.0,0.0,0.0,0.0,14.0
Delta Airlines,2022-01-30,Post-COVID,-1.9444444444444444,0,0,0,0,0,18,0.0,0.0,-5.611111111111111,73.0,0.0,0.0,0.0,8.0,18.0
Delta Airlines,2022-01-31,Post-COVID,59.21052631578947,1200,0,0,0,0,19,0.0,0.0,-12.947368421052632,30.0,0.0,0.0,0.0,0.0,19.0
Delta Airlines,2022-02-01,Post-COVID,1.2941176470588236,128,0,0,0,0,17,0.0,0.0,-18.41176470588235,0.0,0.0,0.0,0.0,0.0,17.0
Delta Airlines,2022-02-02,Post-COVID,11.944444444444445,22,0,9,0,221,18,0.0,0.0,12.38888888888889,81.0,0.0,56.0,0.0,171.0,18.0
Delta Airlines,2022-02-03,Post-COVID,1.9444444444444444,0,0,0,0,80,18,0.0,0.0,4.333333333333333,92.0,0.0,18.0,0.0,0.0,18.0
Delta Airlines,2022-02-04,Post-COVID,-1.0,0,0,45,0,0,18,7.0,38.88888888888889,9.944444444444445,139.0,0.0,38.0,0.0,64.0,18.0
Delta Airlines,2022-02-05,Post-COVID,-3.076923076923077,10,0,66,0,0,13,0.0,0.0,-7.769230769230769,19.0,0.0,0.0,0.0,0.0,13.0
Delta Airlines,2022-02-06,Post-COVID,-2.588235294117647,0,0,52,0,0,17,0.0,0.0,-12.0,16.0,0.0,0.0,0.0,4.0,17.0
Delta Airlines,2022-02-07,Post-COVID,1.3333333333333333,28,33,42,0,0,18,0.0,0.0,-7.277777777777778,22.0,0.0,0.0,0.0,27.0,18.0
Delta Airlines,2022-02-08,Post-COVID,-5.5,0,0,0,0,0,16,0.0,0.0,-10.9375,22.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-02-09,Post-COVID,-6.875,0,0,0,0,0,16,0.0,0.0,-10.3125,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-02-10,Post-COVID,9.944444444444445,142,0,33,0,103,18,0.0,0.0,7.444444444444445,196.0,0.0,77.0,0.0,0.0,18.0
Delta Airlines,2022-02-11,Post-COVID,-0.6111111111111112,0,0,0,0,25,18,0.0,0.0,-3.8333333333333335,17.0,0.0,40.0,0.0,16.0,18.0
Delta Airlines,2022-02-12,Post-COVID,-5.769230769230769,0,0,0,0,0,13,0.0,0.0,-1.5833333333333333,66.0,0.0,1.0,0.0,0.0,12.0
Delta Airlines,2022-02-13,Post-COVID,1.1666666666666667,0,0,0,0,51,12,0.0,0.0,1.8461538461538463,111.0,0.0,24.0,0.0,0.0,13.0
Delta Airlines,2022-02-14,Post-COVID,57.72222222222222,1030,0,25,0,42,18,0.0,0.0,-5.277777777777778,30.0,0.0,0.0,0.0,51.0,18.0
Delta Airlines,2022-02-15,Post-COVID,-5.3125,0,0,0,0,0,16,0.0,0.0,-15.625,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-02-16,Post-COVID,-4.9375,0,0,0,0,0,16,0.0,0.0,-5.1875,66.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-02-17,Post-COVID,3.7777777777777777,111,0,0,0,0,18,1.0,5.555555555555555,19.77777777777778,86.0,249.0,53.0,0.0,21.0,18.0
Delta Airlines,2022-02-18,Post-COVID,21.5,19,0,8,0,297,18,0.0,0.0,19.27777777777778,216.0,0.0,60.0,0.0,193.0,18.0
Delta Airlines,2022-02-19,Post-COVID,2.6153846153846154,0,0,0,0,41,13,0.0,0.0,0.08333333333333333,64.0,0.0,0.0,0.0,58.0,12.0
Delta Airlines,2022-02-20,Post-COVID,-4.916666666666667,0,0,0,0,0,12,0.0,0.0,-15.076923076923077,0.0,0.0,0.0,0.0,0.0,13.0
Delta Airlines,2022-02-21,Post-COVID,9.0,41,0,0,0,0,18,0.0,0.0,-9.055555555555555,0.0,37.0,2.0,0.0,0.0,18.0
Delta Airlines,2022-02-22,Post-COVID,16.0625,104,0,53,0,154,16,0.0,0.0,9.5625,114.0,0.0,62.0,0.0,64.0,16.0
Delta Airlines,2022-02-23,Post-COVID,-1.8125,21,0,0,0,0,16,1.0,6.25,-7.1875,14.0,0.0,9.0,0.0,0.0,16.0
Delta Airlines,2022-02-24,Post-COVID,7.222222222222222,47,0,0,0,55,18,0.0,0.0,5.555555555555555,51.0,0.0,71.0,0.0,39.0,18.0
Delta Airlines,2022-02-25,Post-COVID,7.388888888888889,24,0,19,0,0,18,2.0,11.11111111111111,15.11111111111111,64.0,0.0,34.0,0.0,269.0,18.0
Delta Airlines,2022-02-26,Post-COVID,10.285714285714286,120,0,21,0,0,14,0.0,0.0,-5.428571428571429,11.0,0.0,8.0,0.0,15.0,14.0
Delta Airlines,2022-02-27,Post-COVID,-3.0588235294117645,0,0,0,0,0,17,0.0,0.0,1.411764705882353,217.0,0.0,0.0,0.0,0.0,17.0
Delta Airlines,2022-02-28,Post-COVID,-0.5,0,0,0,0,0,18,0.0,0.0,-6.777777777777778,137.0,0.0,0.0,0.0,0.0,18.0
Delta Airlines,2022-03-01,Post-COVID,-4.3125,0,0,0,0,0,16,0.0,0.0,-9.875,98.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-03-02,Post-COVID,-1.375,0,0,0,0,0,16,0.0,0.0,-9.875,0.0,0.0,20.0,0.0,0.0,16.0
Delta Airlines,2022-03-03,Post-COVID,-3.764705882352941,0,0,0,0,0,17,0.0,0.0,16.58823529411765,354.0,0.0,0.0,116.0,0.0,17.0
Delta Airlines,2022-03-04,Post-COVID,-3.235294117647059,0,0,0,0,0,17,0.0,0.0,-11.882352941176471,0.0,0.0,15.0,0.0,0.0,17.0
Delta Airlines,2022-03-05,Post-COVID,1.9285714285714286,0,0,0,0,45,14,0.0,0.0,-4.357142857142857,89.0,0.0,0.0,0.0,0.0,14.0
Delta Airlines,2022-03-06,Post-COVID,18.875,160,0,20,0,136,16,0.0,0.0,3.0625,170.0,0.0,17.0,0.0,0.0,16.0
Delta Airlines,2022-03-07,Post-COVID,4.9411764705882355,0,48,22,0,0,17,0.0,0.0,8.941176470588236,59.0,0.0,47.0,0.0,83.0,17.0
Delta Airlines,2022-03-08,Post-COVID,4.3125,0,0,37,0,74,16,0.0,0.0,5.6875,101.0,11.0,16.0,0.0,41.0,16.0
Delta Airlines,2022-03-09,Post-COVID,-0.0625,16,0,2,0,0,16,0.0,0.0,-4.625,0.0,0.0,16.0,0.0,23.0,16.0
Delta Airlines,2022-03-10,Post-COVID,-0.125,0,0,0,0,0,16,0.0,0.0,-0.9375,79.0,0.0,0.0,0.0,22.0,16.0
Delta Airlines,2022-03-11,Post-COVID,4.1875,0,0,0,0,54,16,0.0,0.0,9.875,56.0,0.0,59.0,0.0,79.0,16.0
Delta Airlines,2022-03-12,Post-COVID,13.285714285714286,1,17,257,0,141,14,1.0,7.142857142857142,31.928571428571427,102.0,171.0,56.0,0.0,125.0,14.0
Delta Airlines,2022-03-13,Post-COVID,12.4375,90,0,0,0,101,16,0.0,0.0,10.882352941176471,146.0,0.0,8.0,0.0,11.0,17.0
Delta Airlines,2022-03-14,Post-COVID,2.5294117647058822,0,0,0,0,28,17,0.0,0.0,7.117647058823529,111.0,0.0,50.0,0.0,40.0,17.0
Delta Airlines,2022-03-15,Post-COVID,-1.1764705882352942,0,0,0,0,0,17,0.0,0.0,-4.411764705882353,33.0,0.0,0.0,0.0,0.0,17.0
Delta Airlines,2022-03-16,Post-COVID,-1.8235294117647058,0,0,73,0,0,17,0.0,0.0,-3.0588235294117645,37.0,0.0,3.0,0.0,13.0,17.0
Delta Airlines,2022-03-17,Post-COVID,-1.0588235294117647,0,0,0,0,0,17,0.0,0.0,2.411764705882353,86.0,0.0,2.0,0.0,5.0,17.0
Delta Airlines,2022-03-18,Post-COVID,11.882352941176471,39,0,120,0,149,17,1.0,5.88235294117647,21.941176470588236,121.0,0.0,26.0,0.0,280.0,17.0
Delta Airlines,2022-03-19,Post-COVID,5.733333333333333,118,0,2,0,10,15,0.0,0.0,4.6,45.0,0.0,2.0,0.0,79.0,15.0
Delta Airlines,2022-03-20,Post-COVID,1.0588235294117647,26,0,9,0,0,17,0.0,0.0,-3.7058823529411766,22.0,0.0,30.0,0.0,21.0,17.0
Delta Airlines,2022-03-21,Post-COVID,-0.8235294117647058,0,0,0,0,0,17,0.0,0.0,-4.764705882352941,7.0,0.0,47.0,0.0,32.0,17.0
Delta Airlines,2022-03-22,Post-COVID,0.5294117647058824,11,0,0,0,20,17,0.0,0.0,1.9411764705882353,55.0,0.0,7.0,0.0,0.0,17.0
Delta Airlines,2022-03-23,Post-COVID,5.235294117647059,21,0,0,0,91,17,0.0,0.0,6.176470588235294,105.0,0.0,23.0,0.0,21.0,17.0
Delta Airlines,2022-03-24,Post-COVID,-1.9411764705882353,0,0,0,0,23,17,0.0,0.0,19.647058823529413,146.0,0.0,249.0,0.0,0.0,17.0
Delta Airlines,2022-03-25,Post-COVID,4.705882352941177,0,0,0,0,85,17,0.0,0.0,10.588235294117647,54.0,75.0,0.0,0.0,138.0,17.0
Delta Airlines,2022-03-26,Post-COVID,-3.6,0,0,23,0,0,15,0.0,0.0,-4.2,9.0,0.0,18.0,0.0,0.0,15.0
Delta Airlines,2022-03-27,Post-COVID,4.235294117647059,59,0,47,0,0,17,0.0,0.0,1.411764705882353,70.0,0.0,4.0,0.0,0.0,17.0
Delta Airlines,2022-03-28,Post-COVID,10.411764705882353,114,0,22,0,81,17,0.0,0.0,5.882352941176471,74.0,0.0,2.0,0.0,112.0,17.0
Delta Airlines,2022-03-29,Post-COVID,-1.8235294117647058,2,0,0,0,19,17,0.0,0.0,51.529411764705884,997.0,0.0,8.0,0.0,0.0,17.0
Delta Airlines,2022-03-30,Post-COVID,29.058823529411764,0,0,0,0,474,17,0.0,0.0,4.647058823529412,86.0,0.0,22.0,0.0,17.0,17.0
Delta Airlines,2022-03-31,Post-COVID,15.058823529411764,24,0,0,0,217,17,0.0,0.0,21.11764705882353,320.0,0.0,40.0,0.0,29.0,17.0
Delta Airlines,2022-04-01,Post-COVID,12.764705882352942,16,0,2,0,150,17,0.0,0.0,15.25,208.0,0.0,30.0,0.0,81.0,16.0
Delta Airlines,2022-04-02,Post-COVID,1.3571428571428572,22,0,0,0,0,14,0.0,0.0,5.928571428571429,180.0,0.0,0.0,0.0,0.0,14.0
Delta Airlines,2022-04-03,Post-COVID,0.3333333333333333,44,0,0,0,1,15,0.0,0.0,-3.1333333333333333,45.0,0.0,0.0,0.0,0.0,15.0
Delta Airlines,2022-04-04,Post-COVID,-2.533333333333333,0,0,0,0,0,15,0.0,0.0,-2.2142857142857144,0.0,0.0,0.0,0.0,0.0,14.0
Delta Airlines,2022-04-05,Post-COVID,3.1333333333333333,0,0,18,0,98,15,0.0,0.0,15.533333333333333,204.0,0.0,31.0,0.0,91.0,15.0
Delta Airlines,2022-04-06,Post-COVID,-4.071428571428571,0,0,44,0,0,14,0.0,0.0,1.8666666666666667,0.0,21.0,67.0,0.0,17.0,15.0
Delta Airlines,2022-04-07,Post-COVID,-1.8125,0,0,0,0,0,16,0.0,0.0,1.8125,31.0,0.0,6.0,0.0,11.0,16.0
Delta Airlines,2022-04-08,Post-COVID,2.066666666666667,0,0,0,0,23,15,1.0,6.666666666666667,10.8,26.0,0.0,64.0,0.0,84.0,15.0
Delta Airlines,2022-04-09,Post-COVID,0.0,0,0,0,0,0,14,0.0,0.0,2.5714285714285716,124.0,0.0,0.0,0.0,0.0,14.0
Delta Airlines,2022-04-10,Post-COVID,3.5,0,0,17,0,83,16,0.0,0.0,-1.0,120.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-04-11,Post-COVID,5.333333333333333,3,0,21,0,109,15,0.0,0.0,1.4285714285714286,0.0,136.0,0.0,0.0,0.0,14.0
Delta Airlines,2022-04-12,Post-COVID,28.5,0,267,2,0,84,14,0.0,0.0,5.785714285714286,42.0,35.0,28.0,0.0,0.0,14.0
Delta Airlines,2022-04-13,Post-COVID,-0.4,8,0,91,0,12,15,0.0,0.0,13.5,143.0,0.0,83.0,0.0,66.0,16.0
Delta Airlines,2022-04-14,Post-COVID,2.8125,20,0,21,0,28,16,0.0,0.0,9.8125,104.0,0.0,5.0,0.0,194.0,16.0
Delta Airlines,2022-04-15,Post-COVID,2.4375,0,0,0,0,78,16,0.0,0.0,6.8125,177.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-04-16,Post-COVID,-3.8461538461538463,0,0,33,0,0,13,0.0,0.0,-14.461538461538462,0.0,0.0,0.0,0.0,0.0,13.0
Delta Airlines,2022-04-17,Post-COVID,6.857142857142857,24,0,106,0,11,14,0.0,0.0,-5.857142857142857,33.0,0.0,6.0,0.0,18.0,14.0
Delta Airlines,2022-04-18,Post-COVID,2.5,22,0,0,0,22,16,0.0,0.0,-5.6,16.0,0.0,33.0,0.0,0.0,15.0
Delta Airlines,2022-04-19,Post-COVID,-2.8666666666666667,0,0,20,0,0,15,0.0,0.0,-3.066666666666667,36.0,0.0,5.0,0.0,70.0,15.0
Delta Airlines,2022-04-20,Post-COVID,-5.333333333333333,0,0,0,0,0,15,0.0,0.0,-11.625,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-04-21,Post-COVID,5.9375,142,0,6,0,0,16,0.0,0.0,-5.125,62.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-04-22,Post-COVID,-4.3125,0,0,0,0,0,16,0.0,0.0,54.3125,1014.0,0.0,3.0,0.0,0.0,16.0
Delta Airlines,2022-04-23,Post-COVID,50.214285714285715,557,0,0,0,137,14,0.0,0.0,15.071428571428571,157.0,0.0,0.0,0.0,116.0,14.0
Delta Airlines,2022-04-24,Post-COVID,3.6875,76,0,0,0,0,16,0.0,0.0,-7.1875,28.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-04-25,Post-COVID,1.1875,0,0,0,0,0,16,0.0,0.0,5.6,172.0,0.0,6.0,0.0,0.0,15.0
Delta Airlines,2022-04-26,Post-COVID,-4.4,0,0,0,0,0,15,0.0,0.0,-4.4,0.0,0.0,30.0,0.0,0.0,15.0
Delta Airlines,2022-04-27,Post-COVID,0.4,65,0,0,0,0,15,0.0,0.0,11.9375,214.0,100.0,2.0,0.0,3.0,16.0
Delta Airlines,2022-04-28,Post-COVID,-3.5625,0,0,0,0,0,16,0.0,0.0,10.125,241.0,0.0,20.0,0.0,0.0,16.0
Delta Airlines,2022-04-29,Post-COVID,-3.6875,0,0,0,0,0,16,0.0,0.0,-2.625,114.0,0.0,1.0,0.0,0.0,16.0
Delta Airlines,2022-04-30,Post-COVID,-3.142857142857143,0,0,0,0,0,14,1.0,7.142857142857142,-3.7857142857142856,24.0,0.0,1.0,0.0,13.0,14.0
Delta Airlines,2022-05-01,Post-COVID,-3.5625,0,0,0,0,0,16,0.0,0.0,-7.625,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-02,Post-COVID,2.9375,74,0,21,0,0,16,0.0,0.0,-3.066666666666667,0.0,0.0,0.0,0.0,67.0,15.0
Delta Airlines,2022-05-03,Post-COVID,-3.8,0,0,0,0,0,15,0.0,0.0,-7.875,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-04,Post-COVID,-0.125,0,0,0,0,59,16,0.0,0.0,0.13333333333333333,51.0,0.0,2.0,0.0,38.0,15.0
Delta Airlines,2022-05-05,Post-COVID,5.066666666666666,0,0,0,0,64,15,0.0,0.0,6.266666666666667,0.0,0.0,93.0,0.0,40.0,15.0
Delta Airlines,2022-05-06,Post-COVID,3.6875,0,0,20,0,65,16,0.0,0.0,-0.25,46.0,0.0,2.0,0.0,49.0,16.0
Delta Airlines,2022-05-07,Post-COVID,-2.9375,0,0,16,0,0,16,0.0,0.0,-8.5,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-08,Post-COVID,3.6666666666666665,58,0,0,0,25,15,3.0,20.0,-2.066666666666667,57.0,0.0,0.0,0.0,0.0,15.0
Delta Airlines,2022-05-09,Post-COVID,-2.3125,0,0,0,0,0,16,1.0,6.25,-8.25,3.0,0.0,0.0,0.0,20.0,16.0
Delta Airlines,2022-05-10,Post-COVID,-2.8125,0,0,0,0,0,16,0.0,0.0,-7.6875,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-11,Post-COVID,5.0625,113,0,0,0,0,16,0.0,0.0,-4.625,8.0,0.0,0.0,0.0,14.0,16.0
Delta Airlines,2022-05-12,Post-COVID,-3.4375,0,0,0,0,0,16,0.0,0.0,2.75,170.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-13,Post-COVID,-1.375,17,0,0,0,0,16,0.0,0.0,-0.625,42.0,0.0,0.0,0.0,77.0,16.0
Delta Airlines,2022-05-14,Post-COVID,4.75,78,0,0,0,0,16,1.0,6.25,-7.5,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-15,Post-COVID,-0.25,0,0,0,0,21,16,1.0,6.25,3.5,122.0,0.0,16.0,0.0,0.0,16.0
Delta Airlines,2022-05-16,Post-COVID,-0.5625,3,0,0,0,13,16,0.0,0.0,-1.8125,54.0,0.0,1.0,0.0,0.0,16.0
Delta Airlines,2022-05-17,Post-COVID,5.375,0,0,0,0,121,16,0.0,0.0,-0.3125,154.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-18,Post-COVID,-0.8125,23,0,29,0,0,16,0.0,0.0,-7.9375,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-19,Post-COVID,-1.625,0,0,0,0,0,16,0.0,0.0,5.3125,142.0,0.0,10.0,0.0,0.0,16.0
Delta Airlines,2022-05-20,Post-COVID,1.5625,28,0,0,0,0,16,1.0,6.25,41.0625,735.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-21,Post-COVID,31.25,465,0,0,0,0,16,2.0,12.5,-4.8125,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-22,Post-COVID,33.625,17,431,3,0,38,16,1.0,6.25,2.9375,95.0,0.0,24.0,0.0,20.0,16.0
Delta Airlines,2022-05-23,Post-COVID,16.5,0,0,35,0,248,16,1.0,6.25,26.0,319.0,0.0,21.0,0.0,127.0,16.0
Delta Airlines,2022-05-24,Post-COVID,16.0,0,0,0,0,186,16,1.0,6.25,16.5625,259.0,0.0,55.0,0.0,0.0,16.0
Delta Airlines,2022-05-25,Post-COVID,4.1875,0,0,0,0,81,16,0.0,0.0,4.0,166.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-26,Post-COVID,3.4375,37,0,0,0,4,16,1.0,6.25,1.0,38.0,0.0,19.0,0.0,27.0,16.0
Delta Airlines,2022-05-27,Post-COVID,8.875,23,0,3,0,112,16,2.0,12.5,10.1875,270.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-05-28,Post-COVID,4.533333333333333,37,0,0,0,40,15,3.0,20.0,-1.2,73.0,0.0,0.0,0.0,0.0,15.0
Delta Airlines,2022-05-29,Post-COVID,1.2666666666666666,0,0,0,0,0,15,3.0,20.0,-4.533333333333333,23.0,0.0,0.0,0.0,0.0,15.0
Delta Airlines,2022-05-30,Post-COVID,6.933333333333334,15,11,37,0,105,15,2.0,13.333333333333334,2.642857142857143,124.0,0.0,0.0,0.0,0.0,14.0
Delta Airlines,2022-05-31,Post-COVID,-2.7333333333333334,7,0,19,0,0,15,0.0,0.0,-9.9375,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-06-01,Post-COVID,-3.3125,0,0,21,0,0,16,0.0,0.0,-7.75,0.0,0.0,0.0,0.0,0.0,16.0
Delta Airlines,2022-06-02,Post-COVID,1.4,53,0,22,0,9,15,1.0,6.666666666666667,6.733333333333333,159.0,0.0,0.0,0.0,0.0,15.0
Delta Airlines,2022-06-03,Post-COVID,2.2,0,0,0,0,58,15,0.0,0.0,6.6,75.0,0.0,1.0,0.0,71.0,15.0
Delta Airlines,2022-06-04,Post-COVID,0.6666666666666666,0,0,0,0,0,15,1.0,6.666666666666667,-6.933333333333334,0.0,0.0,0.0,0.0,0.0,15.0
Delta Airlines,2022-06-05,Post-COVID,-0.4,0,0,0,0,0,15,1.0,6.666666666666667,-2.6875,44.0,0.0,0.0,0.0,16.0,16.0
Delta Airlines,2022-06-06,Post-COVID,14.608695652173912,173,0,2,0,202,23,0.0,0.0,8.043478260869565,89.0,67.0,196.0,0.0,25.0,23.0
Delta Airlines,2022-06-07,Post-COVID,9.391304347826088,93,0,29,0,115,23,0.0,0.0,2.6956521739130435,120.0,28.0,33.0,0.0,47.0,23.0
Delta Airlines,2022-06-08,Post-COVID,8.869565217391305,222,0,0,0,0,23,0.0,0.0,-0.4782608695652174,83.0,0.0,14.0,0.0,21.0,23.0
Delta Airlines,2022-06-09,Post-COVID,49.65217391304348,1024,0,24,0,155,23,0.0,0.0,24.869565217391305,253.0,0.0,47.0,0.0,421.0,23.0
Delta Airlines,2022-06-10,Post-COVID,2.869565217391304,27,0,0,0,28,23,0.0,0.0,0.9565217391304348,42.0,0.0,46.0,0.0,28.0,23.0
Delta Airlines,2022-06-11,Post-COVID,53.57142857142857,1034,0,0,0,0,21,0.0,0.0,-6.619047619047619,69.0,0.0,5.0,0.0,42.0,21.0
Delta Airlines,2022-06-12,Post-COVID,2.217391304347826,46,0,1,0,26,23,0.0,0.0,-0.43478260869565216,77.0,0.0,15.0,0.0,0.0,23.0
Delta Airlines,2022-06-13,Post-COVID,5.521739130434782,0,0,0,0,135,23,0.0,0.0,4.173913043478261,218.0,0.0,0.0,0.0,32.0,23.0
Delta Airlines,2022-06-14,Post-COVID,-1.3043478260869565,30,0,0,0,0,23,1.0,4.3478260869565215,-3.1739130434782608,36.0,0.0,0.0,0.0,57.0,23.0
Delta Airlines,2022-06-15,Post-COVID,8.391304347826088,23,0,115,0,150,23,0.0,0.0,4.608695652173913,96.0,43.0,24.0,0.0,117.0,23.0
Delta Airlines,2022-06-16,Post-COVID,4.565217391304348,5,0,27,0,119,23,2.0,8.695652173913043,27.652173913043477,252.0,35.0,37.0,0.0,479.0,23.0
Delta Airlines,2022-06-17,Post-COVID,4.0,0,59,29,0,33,23,3.0,13.043478260869565,3.3043478260869565,91.0,0.0,49.0,0.0,12.0,23.0
Delta Airlines,2022-06-18,Post-COVID,6.45,212,0,0,0,0,20,0.0,0.0,-3.65,36.0,0.0,4.0,0.0,0.0,20.0
Delta Airlines,2022-06-19,Post-COVID,26.0,468,0,24,0,125,23,5.0,21.73913043478261,0.17391304347826086,161.0,0.0,0.0,0.0,15.0,23.0
Delta Airlines,2022-06-20,Post-COVID,5.681818181818182,22,0,28,0,111,22,1.0,4.545454545454546,2.090909090909091,205.0,0.0,17.0,0.0,35.0,22.0
Delta Airlines,2022-06-21,Post-COVID,-2.227272727272727,0,0,0,0,63,22,0.0,0.0,-3.5,107.0,0.0,1.0,0.0,25.0,22.0
Delta Airlines,2022-06-22,Post-COVID,13.608695652173912,64,0,93,0,140,23,0.0,0.0,6.956521739130435,185.0,0.0,62.0,0.0,18.0,23.0
Delta Airlines,2022-06-23,Post-COVID,3.9565217391304346,0,0,0,0,107,23,1.0,4.3478260869565215,6.086956521739131,374.0,0.0,0.0,0.0,3.0,23.0
Delta Airlines,2022-06-24,Post-COVID,8.304347826086957,75,0,34,0,122,23,2.0,8.695652173913043,11.0,252.0,0.0,15.0,0.0,23.0,23.0
Delta Airlines,2022-06-25,Post-COVID,3.0,109,0,15,0,0,21,2.0,9.523809523809524,-5.523809523809524,39.0,0.0,1.0,0.0,0.0,21.0
Delta Airlines,2022-06-26,Post-COVID,-2.0,4,0,0,0,28,23,2.0,8.695652173913043,-3.130434782608696,56.0,0.0,0.0,0.0,0.0,23.0
Delta Airlines,2022-06-27,Post-COVID,4.0,8,0,96,0,88,23,3.0,13.043478260869565,7.478260869565218,47.0,172.0,0.0,0.0,72.0,23.0
Delta Airlines,2022-06-28,Post-COVID,0.6521739130434783,86,0,0,0,0,23,0.0,0.0,-8.73913043478261,0.0,0.0,0.0,0.0,19.0,23.0
Delta Airlines,2022-06-29,Post-COVID,2.869565217391304,63,0,3,0,30,23,2.0,8.695652173913043,-6.130434782608695,53.0,0.0,18.0,0.0,0.0,23.0
Delta Airlines,2022-06-30,Post-COVID,5.260869565217392,59,0,0,0,24,23,2.0,8.695652173913043,-0.125,142.0,0.0,28.0,0.0,0.0,24.0
Delta Airlines,2022-07-01,Post-COVID,0.3333333333333333,0,0,0,0,0,24,1.0,4.166666666666666,-6.041666666666667,41.0,0.0,38.0,0.0,5.0,24.0
Delta Airlines,2022-07-02,Post-COVID,51.583333333333336,1239,0,18,0,4,24,0.0,0.0,-7.5,0.0,0.0,0.0,0.0,46.0,24.0
Delta Airlines,2022-07-03,Post-COVID,4.583333333333333,76,28,28,0,31,24,0.0,0.0,1.375,128.0,13.0,51.0,0.0,0.0,24.0
